DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2014/04/19 13:21:20.57,-6.7621,155.1115,62.38,5.20,Mb,,94,4,0.61,us,201404192042
2014/04/19 13:27:59.50,-6.7203,154.9315,30.87,7.50,Mw,,16,4,1.18,us,201404192043
2014/04/19 13:47:51.51,-7.0990,154.7278,72.22,5.60,Mb,,40,8,1.02,us,201404192046
2014/04/19 14:58:17.59,17.4955,-101.1638,35.00,5.00,Mb,,158,2,1.29,us,201404192050
2014/04/19 16:49:44.21,-7.2044,154.7278,80.27,5.20,Mb,,60,4,0.79,us,201404192053
2014/04/19 16:56:14.79,-6.9900,154.5768,47.43,5.20,Mb,,90,4,1.01,us,201404192054
2014/04/19 17:19:51.32,-6.4207,154.8888,90.74,5.00,Mb,,33,4,0.82,us,201404192055
2014/04/19 17:45:12.46,-7.0502,154.8888,50.90,5.30,Mb,,44,4,0.83,us,201404192059
2014/04/19 17:55:22.44,-7.1170,154.8619,47.59,5.30,Mb,,44,4,0.81,us,201404192060
2014/04/19 18:11:24.87,-7.1300,154.6640,65.67,5.10,Mb,,45,4,1.03,us,201404192061
2014/04/19 19:31:34.57,17.9617,-62.5090,52.07,5.00,Mw,,36,1,0.96,us,201404192064
2014/04/19 20:54:42.37,-20.0210,-70.9130,9.04,5.80,Mw,,80,1,1.17,us,201404192069
2014/04/19 23:06:16.90,-6.9424,154.9865,34.98,5.10,Mb,,20,4,0.98,us,201404192081
2014/04/20 00:10:44.53,-7.0093,155.2366,17.31,5.20,Mb,,31,4,1.11,us,201404202001
2014/04/20 00:15:58.10,-7.1646,155.3351,20.00,6.20,Mw,,16,4,0.79,us,201404202002
2014/04/20 01:54:11.70,-26.5546,-115.0222,10.00,5.90,Mw,,39,5,0.89,us,201404202007
2014/04/20 04:17:31.58,-6.8320,154.5460,11.00,5.80,Mw,,49,4,1.01,us,201404202018
2014/04/20 04:23:11.75,-7.0098,154.5985,27.31,5.00,Mb,,40,4,0.69,us,201404202019
2014/04/20 07:45:45.19,-11.0443,161.6431,18.58,5.00,Mb,,43,2,0.84,us,201404202023
2014/04/20 08:24:29.04,-6.5001,154.7017,34.87,5.00,Mb,,26,6,0.71,us,201404202026
2014/04/20 08:43:53.10,0.7031,98.3611,48.18,5.40,Mb,,28,1,0.95,us,201404202027
2014/04/20 13:28:42.99,-6.8503,154.6607,57.07,5.10,Mb,,46,4,0.79,us,201404202053
2014/04/20 13:50:41.53,53.1022,163.0193,37.31,5.30,Mb,,41,3,0.89,us,201404202054
2014/04/21 03:21:23.79,-28.3182,-12.7974,10.00,5.00,Mb,,59,14,1.28,us,201404212005
2014/04/21 09:04:24.33,-6.1957,154.3797,46.84,5.20,Mb,,28,3,0.76,us,201404212011
2014/04/21 11:25:27.60,-6.2634,154.4162,35.00,5.10,Mb,,50,3,0.85,us,201404212012
2014/04/21 12:34:09.99,3.9972,91.6065,14.57,5.10,Mb,,109,5,0.65,us,201404212015
2014/04/21 13:37:10.72,-20.1261,-173.2676,25.03,5.20,Mb,,47,3,0.79,us,201404212022
2014/04/21 13:39:05.58,-19.6309,-71.0347,19.10,5.20,Mw,,80,1,0.94,us,201404212023
2014/04/21 14:02:15.77,51.8211,-175.9701,54.12,5.40,Mb,,37,0,0.78,us,201404212024
2014/04/21 14:57:55.61,-6.9756,154.7793,40.29,5.30,Mb,,45,4,0.88,us,201404212027
2014/04/21 20:45:23.20,17.3559,119.9577,22.50,5.40,Mw,,25,1,0.91,us,201404212045
2014/04/21 21:41:35.17,-20.1760,-173.8814,33.98,5.30,Mb,,57,10,0.73,us,201404212048
2014/04/21 21:59:05.46,-6.6023,154.6555,35.00,5.40,Mb,,51,3,0.92,us,201404212049
2014/04/23 05:40:02.78,-6.6325,154.5243,43.92,5.40,Mb,,61,3,0.94,us,201404232002
2014/04/23 08:58:38.73,-7.4750,154.5763,39.91,5.00,Mb,,68,4,1.06,us,201404232005
2014/04/23 18:21:09.71,14.8306,-45.0359,11.74,5.10,Mb,,54,16,0.97,us,201404232017
2014/04/23 20:04:06.20,-23.7741,-179.8373,533.40,5.00,Mb,,45,6,0.87,us,201404232022
2014/04/23 22:25:07.00,27.5314,129.3528,37.34,5.00,Mb,,112,1,1.36,us,201404232023
2014/04/24 02:17:30.09,-10.8247,165.6846,40.60,5.10,Mb,,40,6,0.62,us,201404242001
2014/04/24 03:10:12.88,49.8459,-127.4440,11.40,6.60,Mw,,41,2,1.18,us,201404242002
2014/04/24 03:20:14.55,49.8510,-127.1912,10.00,5.00,Mb,,182,3,1.13,us,201404242003
2014/04/24 10:07:04.11,-34.4670,-72.6097,10.00,5.00,Mb,,63,1,0.91,us,201404242010
2014/04/24 12:46:16.96,-59.5674,-26.2874,96.06,5.30,Mb,,69,8,1.50,us,201404242015
2014/04/24 19:51:58.68,-23.9906,-176.6986,63.53,5.90,Mw,,36,5,0.93,us,201404242021
2014/04/25 04:36:58.52,-17.4350,-173.1590,13.27,5.20,Mb,,58,3,1.27,us,201404252005
2014/04/25 08:41:58.41,-16.7058,-177.4306,10.00,5.40,Mw,,103,4,1.46,us,201404252025
2014/04/25 18:03:09.30,-5.7356,147.1506,128.86,5.00,Mb,,27,4,1.02,us,201404252036
2014/04/25 20:59:47.56,26.7592,53.9110,10.25,5.00,Mb,,30,3,0.79,us,201404252039
2014/04/26 02:33:34.29,-56.3490,-143.8998,0.01,5.70,Mw,,61,28,1.26,us,201404262007
2014/04/26 03:55:33.65,73.4788,7.9740,10.00,5.10,Mb,,59,5,0.91,us,201404262008
2014/04/26 06:02:21.00,-20.7520,-174.7068,45.00,6.10,Mw,,21,7,0.86,us,201404262010
2014/04/26 13:33:21.78,14.1832,-92.2943,83.52,5.00,Mb,,182,1,1.34,us,201404262026
2014/04/26 13:55:55.65,48.4569,153.2639,130.05,5.00,Mb,,76,5,0.98,us,201404262027
2014/04/27 00:59:51.42,-56.1052,-143.6632,10.00,5.10,Mb,,55,28,1.01,us,201404272002
2014/04/27 13:36:20.08,38.3967,93.0125,16.56,5.10,Mb,,53,7,0.52,us,201404272022
2014/04/27 13:49:12.76,-6.7349,155.0762,89.00,5.10,Mb,,16,4,0.64,us,201404272023
2014/04/27 15:13:54.92,54.8714,111.3083,10.00,5.10,Mb,,33,6,0.61,us,201404272025
2014/04/27 16:23:06.02,-6.2043,131.2621,81.49,5.20,Mb,,37,2,0.84,us,201404272026
2014/04/28 00:43:50.65,19.7066,120.0732,6.00,5.40,Mw,,19,2,0.81,us,201404282002
2014/04/28 12:43:52.36,-32.1223,57.1089,14.44,5.30,Mb,,59,11,0.63,us,201404282019
2014/04/29 16:11:17.60,-15.5087,167.6009,161.83,5.10,Mb,,34,7,0.88,us,201404292012
2014/04/29 17:52:37.19,-7.2462,153.9876,5.90,5.10,Mb,,17,4,0.97,us,201404292015
2014/04/30 03:36:26.87,-23.3570,-175.8335,35.00,5.30,Mb,,45,6,1.37,us,201404302001
2014/04/30 05:21:14.70,-33.0428,-178.8450,8.78,5.30,Mb,,69,4,1.33,us,201404302003
2014/04/30 06:20:56.05,43.0190,94.2571,10.00,5.30,Mb,,51,9,0.74,us,201404302006
2014/04/30 09:52:16.68,7.3900,-82.6971,27.09,5.00,Mb,,86,3,1.26,us,201404302010
2014/04/30 15:05:14.99,-56.1221,-27.4867,109.03,5.00,Mb,,66,5,0.44,us,201404302012
2014/04/30 15:52:40.41,-1.1838,-13.4548,10.00,5.60,Mw,,44,7,1.06,us,201404302014
2014/04/30 18:00:54.95,-32.7190,-71.6375,22.64,5.10,Mb,,101,1,0.67,us,201404302016
2014/05/01 06:36:35.55,-21.4542,170.3546,106.00,6.60,Mw,,10,3,0.89,us,201405012013
2014/05/01 10:12:37.13,-41.4148,-88.9074,10.00,5.40,Mw,,80,14,1.18,us,201405012023
2014/05/01 11:11:39.88,-11.5852,166.3221,63.15,5.20,Mb,,44,7,0.94,us,201405012024
2014/05/01 14:35:37.06,1.9623,97.9671,37.00,5.90,Mw,,26,1,0.99,us,201405012036
2014/05/01 15:21:13.72,6.5114,130.1431,6.51,5.30,Mb,,15,4,0.77,us,201405012037
2014/05/02 07:46:04.31,-18.6007,-175.3952,13.00,5.60,Mw,,50,5,0.94,us,201405022018
2014/05/02 08:43:36.50,-3.8148,127.4008,46.58,5.70,Mw,,23,5,1.01,us,201405022023
2014/05/02 09:15:20.90,37.8511,144.2273,17.13,5.60,Mw,,17,4,0.66,us,201405022025
2014/05/02 18:10:33.64,-16.2889,-172.8206,10.00,5.00,Mb,,58,4,1.04,us,201405022049
2014/05/02 19:08:22.99,17.5645,-94.4647,148.03,5.10,Mb,,51,0,0.98,us,201405022051
2014/05/03 08:57:12.00,67.6302,-162.2066,0.90,5.70,Mw,,,,1.36,ak,201405032025
2014/05/03 09:51:07.59,67.6979,-162.4640,26.80,5.00,Mb,,,,1.15,ak,201405032039
2014/05/03 10:57:13.98,22.2756,143.9987,92.77,5.50,Mb,,15,5,0.81,us,201405032052
2014/05/03 14:47:04.76,1.8734,97.8773,43.42,5.40,Mb,,28,1,0.97,us,201405032071
2014/05/04 04:46:46.57,-20.0387,-70.9790,10.38,5.00,Mw,,99,1,0.95,us,201405042011
2014/05/04 08:53:56.63,4.2639,126.6100,84.45,5.00,Mb,,63,3,0.74,us,201405042025
2014/05/04 09:15:52.88,-24.6108,179.0856,527.00,6.60,Mw,,19,5,1.05,us,201405042028
2014/05/04 09:25:15.96,-25.8072,178.2401,634.21,6.30,Mw,,20,5,1.11,us,201405042029
2014/05/04 09:38:23.96,-25.8482,178.2446,629.26,5.20,Mb,,23,5,0.98,us,201405042030
2014/05/04 20:18:24.68,34.9118,139.4186,153.00,6.00,Mw,,15,2,0.95,us,201405042072
2014/05/04 20:23:31.41,40.6060,77.6593,10.00,5.40,Mb,,61,2,1.27,us,201405042073
2014/05/05 02:24:52.61,-9.7500,159.8347,35.39,5.30,Mb,,54,0,1.10,us,201405052013
2014/05/05 11:08:43.43,19.6566,99.6700,6.00,6.00,Mw,,18,1,0.57,us,201405052047
2014/05/05 11:21:17.41,-20.2139,-70.7746,13.46,5.40,Mw,,82,1,0.84,us,201405052049
2014/05/05 13:03:45.05,-15.8817,167.7685,162.42,5.20,Mb,,54,6,0.78,us,201405052067
2014/05/06 00:50:16.27,19.7013,99.6272,10.00,5.00,Mb,,26,1,0.93,us,201405062001
2014/05/06 00:58:20.54,19.6185,99.4702,10.00,5.00,Mb,,24,1,1.19,us,201405062002
2014/05/06 04:32:06.39,-20.0484,-177.7942,547.61,5.40,Mw,,33,5,0.72,us,201405062024
2014/05/06 06:22:59.64,-6.3247,154.8669,35.00,5.10,Mb,,28,8,1.23,us,201405062036
2014/05/06 20:52:28.32,-36.1703,-97.0540,16.83,6.30,Mw,,26,14,0.87,us,201405062095
2014/05/07 04:20:33.87,-6.9599,154.9011,10.00,6.00,Mw,,17,4,0.71,us,201405072010
2014/05/07 04:44:59.16,-7.0434,154.7664,10.00,5.30,Mw,,27,4,0.86,us,201405072014
2014/05/08 11:46:04.24,-4.8594,152.3091,64.97,5.20,Mb,,25,1,0.92,us,201405082032
2014/05/08 15:52:47.84,49.6274,156.1519,56.83,5.20,Mb,,61,4,0.76,us,201405082044
2014/05/08 17:00:14.81,17.2349,-100.7461,17.09,6.40,Mw,,55,0,1.12,us,201405082049
2014/05/09 05:44:27.82,5.6823,125.7098,132.48,5.40,Mw,,30,1,1.08,us,201405092014
2014/05/09 10:32:22.19,-18.9616,-175.5359,192.30,5.90,Mw,,17,5,0.97,us,201405092030
2014/05/09 12:54:53.31,8.7278,126.3116,82.06,5.00,Mb,,83,2,0.76,us,201405092034
2014/05/09 18:14:02.57,-23.3991,-175.2444,10.00,5.00,Mb,,46,6,1.38,us,201405092050
2014/05/09 21:51:07.75,-7.0315,154.8564,33.17,5.10,Mb,,29,6,0.73,us,201405092062
2014/05/10 02:14:32.75,-45.7416,-12.4655,10.00,5.30,Mb,,55,26,0.83,us,201405102008
2014/05/10 02:42:11.34,-8.1326,117.5407,229.29,5.20,Mb,,30,3,0.95,us,201405102010
2014/05/10 07:36:01.22,17.2192,-100.8122,23.00,6.00,Mw,,47,1,1.30,us,201405102019
2014/05/10 14:16:09.00,60.0035,-152.1323,91.10,5.70,Mw,,39,,1.32,ak,201405102040
2014/05/10 19:25:39.76,-23.4431,-175.5462,14.41,5.00,Mb,,109,6,0.79,us,201405102056
2014/05/11 01:10:15.72,-3.4336,146.1109,10.00,5.90,Mw,,25,5,0.76,us,201405112005
2014/05/11 12:34:58.18,-47.7771,99.6741,10.00,5.20,Mb,,53,19,1.40,us,201405112035
2014/05/11 12:35:17.46,-47.8587,99.6780,10.00,5.80,Mw,,50,19,1.17,us,201405112036
2014/05/11 13:30:28.62,5.5390,126.5806,61.46,5.30,Mb,,46,2,0.84,us,201405112041
2014/05/11 15:32:22.77,-6.5564,155.0147,49.72,5.10,Mb,,18,6,0.82,us,201405112048
2014/05/11 20:42:30.37,-13.8826,167.2398,189.08,5.60,Mw,,27,8,0.87,us,201405112059
2014/05/12 03:36:02.76,-4.9625,68.5205,10.00,5.20,Mw,,58,5,1.04,us,201405122018
2014/05/12 05:08:02.16,-6.9752,155.3431,70.96,5.00,Mb,,28,4,0.83,us,201405122024
2014/05/12 18:38:36.70,-49.9403,-114.7995,10.47,6.50,Mw,,35,23,1.16,us,201405122060
2014/05/12 18:51:00.79,43.6960,-128.0822,10.00,5.10,Mb,,159,4,0.61,us,201405122062
2014/05/12 23:35:02.31,35.5972,140.0595,55.34,5.10,Mb,,66,2,1.16,us,201405122068
2014/05/13 06:35:24.38,7.2164,-82.3280,10.00,6.50,Mw,,47,3,1.37,us,201405132010
2014/05/13 10:38:15.02,-6.8435,155.2692,53.31,5.20,Mb,,17,4,1.11,us,201405132025
2014/05/13 14:40:53.78,-56.9375,-25.0594,9.70,5.30,Mw,,53,7,0.62,us,201405132039
2014/05/14 03:38:20.89,-22.7613,-66.6154,248.12,5.50,Mw,,23,2,0.83,us,201405142011
2014/05/14 05:28:25.14,7.6814,-82.3200,10.00,5.10,Mb,,79,3,1.40,us,201405142016
2014/05/14 05:51:47.57,-19.6758,-71.0583,10.00,5.20,Mb,,139,1,1.25,us,201405142017
2014/05/14 09:46:14.72,7.3972,-82.4067,10.00,5.00,Mb,,63,3,0.82,us,201405142019
2014/05/14 20:56:12.08,6.4557,144.9341,2.85,6.10,Mw,,38,7,0.80,us,201405142057
2014/05/15 08:16:34.95,6.5092,144.8994,10.00,6.60,Mw,,11,7,1.02,us,201405152018
2014/05/15 10:16:41.78,9.3763,122.0681,13.99,6.20,Mw,,19,7,0.97,us,201405152021
2014/05/15 16:33:04.90,-15.8104,-172.6018,9.42,5.00,Mb,,40,2,0.64,us,201405152030
2014/05/15 22:43:18.06,-7.5945,-79.3239,65.57,5.10,Mb,,78,5,0.69,us,201405152047
2014/05/16 00:40:14.97,-22.5157,173.0175,4.00,5.60,Mw,,39,6,0.78,us,201405162002
2014/05/16 11:01:40.02,17.0863,-60.3648,5.34,5.90,Mw,,27,1,0.67,us,201405162029
2014/05/16 11:12:03.98,17.0993,-60.3332,10.00,5.00,Mb,,37,1,0.62,us,201405162033
2014/05/16 17:08:32.36,-23.4456,-68.5388,104.95,5.50,Mw,,24,1,0.84,us,201405162053
2014/05/16 21:11:29.10,-10.3964,-13.2339,10.00,5.10,Mb,,54,3,0.65,us,201405162066
2014/05/16 21:20:24.00,-4.9819,102.9751,63.32,5.00,Mb,,56,1,0.70,us,201405162067
2014/05/17 09:11:05.44,-20.0109,-70.8482,6.81,5.60,Mw,,51,1,1.05,us,201405172020
2014/05/17 12:13:27.72,-54.2473,-146.6847,5.00,5.70,Mw,,17,28,0.66,us,201405172031
2014/05/17 21:28:18.78,-56.2449,-27.5668,106.64,5.50,Mw,,39,5,0.58,us,201405172062
2014/05/18 00:58:27.56,-14.7190,-175.5105,10.00,5.30,Mb,,44,4,1.35,us,201405182001
2014/05/18 01:02:32.61,4.2485,92.7574,35.00,6.00,Mw,,19,4,0.71,us,201405182002
2014/05/18 04:19:20.90,-21.3284,169.7612,90.14,5.60,Mw,,24,3,0.82,us,201405182011
2014/05/18 10:59:21.50,3.1506,93.8608,4.78,5.50,Mw,,30,4,1.30,us,201405182018
2014/05/18 23:47:04.60,-4.3850,-105.8958,10.00,5.30,Mb,,106,16,0.84,us,201405182037
2014/05/19 00:59:19.98,40.9774,19.8788,10.00,5.10,Mb,,33,0,1.00,us,201405192001
2014/05/19 01:53:56.99,-4.6699,-105.4588,10.00,5.20,Ms,,149,16,0.73,us,201405192004
2014/05/19 03:56:47.53,-57.0825,-25.0162,35.00,5.00,Mb,,69,7,1.07,us,201405192008
2014/05/19 22:47:21.12,-57.0850,-25.3856,62.81,5.40,Mb,,69,7,1.37,us,201405192036
2014/05/20 15:48:33.90,-57.1430,-25.5071,53.40,5.00,Mb,,115,7,0.74,us,201405202023
2014/05/20 20:05:08.87,-68.7371,170.6886,16.67,5.00,Mb,,43,9,0.89,us,201405202029
2014/05/21 00:21:12.83,23.7468,121.4960,13.00,5.60,Mw,,14,0,0.83,us,201405212003
2014/05/21 01:28:25.29,-57.8465,-25.9293,106.96,5.10,Mb,,28,7,0.70,us,201405212008
2014/05/21 09:00:55.13,-30.4516,-71.3157,49.83,5.30,Mb,,129,1,0.85,us,201405212012
2014/05/21 09:46:28.14,29.5000,50.8799,10.00,5.20,Mb,,42,7,0.81,us,201405212013
2014/05/21 10:06:14.99,17.1865,-94.9135,127.51,5.60,Mw,,79,3,1.16,us,201405212014
2014/05/21 10:51:27.87,29.6719,50.8345,10.00,5.00,Mb,,61,7,0.80,us,201405212016
2014/05/21 16:21:54.05,18.2013,88.0192,44.30,5.90,Mw,,38,8,0.62,us,201405212023
2014/05/21 18:14:29.07,-2.8837,128.0056,33.55,5.30,Mb,,25,4,0.97,us,201405212026
2014/05/22 05:22:54.45,-11.1601,161.4020,28.86,5.10,Mb,,61,2,0.67,us,201405222005
2014/05/22 08:38:01.06,-55.3955,-28.3273,35.00,5.50,Mb,,55,5,0.62,us,201405222007
2014/05/23 09:06:57.50,-6.9444,102.5705,29.71,5.20,Mb,,82,3,1.08,us,201405232021
2014/05/23 09:13:34.40,-11.0385,161.5021,37.43,5.30,Mb,,59,2,1.04,us,201405232022
2014/05/23 09:34:00.35,-11.5002,161.9882,18.14,5.10,Mb,,45,3,1.06,us,201405232023
2014/05/23 19:42:28.13,56.0764,113.9536,10.79,5.40,Mw,,27,8,0.69,us,201405232034
2014/05/23 20:49:21.97,24.9737,97.8437,8.00,5.80,Mw,,24,4,0.98,us,201405232038
2014/05/23 21:20:06.81,18.9489,145.0504,560.19,5.70,Mw,,15,5,0.77,us,201405232040
2014/05/23 23:41:49.38,45.0400,-27.8335,10.00,5.50,Mw,,26,6,0.69,us,201405232050
2014/05/24 06:47:32.06,-15.3023,-73.8057,80.80,5.10,Mb,,93,4,1.06,us,201405242019
2014/05/24 08:24:47.99,16.5260,-98.1410,17.00,5.70,Mw,,79,0,1.11,us,201405242027
2014/05/24 09:25:03.41,40.3046,25.4532,10.00,6.90,Mw,,25,1,0.74,us,201405242028
2014/05/24 11:49:26.07,0.6863,-26.3229,10.00,5.90,Mw,,38,12,0.56,us,201405242031
2014/05/24 20:58:04.09,-6.3382,104.1210,37.61,5.20,Mb,,44,2,0.80,us,201405242040
2014/05/25 22:36:24.46,13.5620,-90.7997,55.73,5.10,Mb,,141,1,1.23,us,201405252034
2014/05/26 09:24:57.96,-10.7477,166.1782,173.95,5.00,Mb,,84,6,0.70,us,201405262006
2014/05/26 19:43:15.54,42.1144,-29.2821,13.76,5.20,Mb,,28,3,0.75,us,201405262015
2014/05/27 04:23:54.61,-15.0935,66.8982,10.00,5.10,Mb,,62,12,1.07,us,201405272003
2014/05/27 05:44:31.51,26.6097,55.7275,10.00,5.10,Mb,,74,2,1.14,us,201405272004
2014/05/27 09:04:06.37,-35.9413,-73.5661,10.00,5.20,Mb,,143,1,0.99,us,201405272011
2014/05/27 10:59:11.16,-22.9053,-13.4938,10.00,5.10,Mb,,68,27,0.83,us,201405272013
2014/05/27 12:40:37.89,2.7276,126.7496,63.41,5.00,Mb,,109,2,1.12,us,201405272015
2014/05/27 16:12:10.55,32.4913,140.5683,78.15,5.30,Mb,,24,1,0.59,us,201405272017
2014/05/28 21:15:04.92,18.1332,-68.3509,91.04,5.80,Mw,,17,0,0.99,us,201405282013
2014/05/29 01:16:49.14,-0.2063,125.3857,43.01,5.00,Mb,,48,2,1.44,us,201405292004
2014/05/29 06:39:04.88,-30.2394,-177.8608,35.00,5.30,Mb,,55,1,1.04,us,201405292009
2014/05/30 00:56:19.47,-8.3109,119.4880,170.59,5.20,Mb,,21,3,1.25,us,201405302002
2014/05/30 01:20:15.17,24.9984,97.8478,10.00,5.90,Mw,,18,4,0.87,us,201405302004
2014/05/30 11:33:11.22,-55.3774,-128.3785,13.78,5.00,Mb,,53,32,0.75,us,201405302026
2014/05/30 11:38:23.31,22.1740,144.2473,69.30,5.00,Mb,,123,9,0.56,us,201405302027
2014/05/30 11:41:38.76,-21.2937,-69.9488,57.36,5.00,Mb,,125,0,0.77,us,201405302028
2014/05/30 15:26:14.13,9.3503,126.5691,16.91,5.50,Mw,,81,9,1.38,us,201405302030
2014/05/30 15:32:27.87,-21.3003,-69.9530,57.14,5.60,Mw,,83,0,1.10,us,201405302031
2014/05/30 16:36:22.37,9.4877,126.6170,10.00,5.10,Mb,,95,9,1.42,us,201405302035
2014/05/30 17:41:25.80,9.4116,126.5453,12.00,5.30,Mw,,25,9,0.85,us,201405302037
2014/05/30 17:53:13.28,9.2361,126.3037,68.19,5.00,Mb,,82,8,1.11,us,201405302038
2014/05/30 17:53:17.97,-7.4017,105.9831,46.92,5.00,Mb,,48,2,0.82,us,201405302039
2014/05/30 20:37:55.81,9.3679,126.5575,10.00,5.00,Mb,,42,2,0.92,us,201405302044
2014/05/30 22:48:14.06,-30.2743,-177.7814,29.34,5.10,Mb,,58,1,0.78,us,201405302050
2014/05/31 06:16:53.74,54.9735,165.6496,6.00,5.40,Mw,,81,5,1.03,us,201405312005
2014/05/31 11:53:48.10,18.8517,-107.4447,10.00,6.20,Mw,,78,5,1.14,us,201405312017
2014/05/31 18:33:05.35,9.4106,126.6299,8.79,5.10,Mb,,43,3,1.03,us,201405312020
2014/05/31 18:46:50.30,9.3767,126.4356,24.73,5.20,Mb,,62,2,0.80,us,201405312022
2014/05/31 18:58:33.98,9.3603,126.5832,17.58,5.20,Mb,,44,2,0.93,us,201405312023
2014/05/31 18:59:55.86,9.3463,126.5099,10.00,5.00,Mb,,68,9,0.79,us,201405312024
2014/05/31 19:03:22.09,9.2748,126.5152,46.38,5.00,Mb,,118,8,0.61,us,201405312025
2014/05/31 19:05:36.31,9.3402,126.5991,13.94,5.10,Mb,,43,9,1.02,us,201405312026
2014/05/31 19:08:59.47,-19.8423,-177.2087,356.98,5.10,Mb,,105,5,1.20,us,201405312027
